id,url,spawn,hunt_date,duration,minutes,party_size,party_comp,min_lvl,max_lvl,avg_lvl,has_creature_stats,xp_gain,raw_xp_gain,balance,supplies_total,loot_total,supplies_known,xp_h,raw_xp_h,balance_h,loot_h,query_min,query_max,query_party,query_search
56743,https://www.hunt-analyser.com/hunt_sessions/56743,Podzilla Quaras,"Sep 12, 2026 23:46",01:21h,81,1,MS 908,908,908,908,1,31844843,15519950,3213015,65668,3278683,1,23588772,11496259,2380011,2428654.0,0,0,,quara
56841,https://www.hunt-analyser.com/hunt_sessions/56841,Podzilla Quaras,"Sep 13, 2026 21:35",02:14h,134,1,MS 909,909,909,909,1,52895439,24511730,4816041,880210,5696251,1,23684524,10975401,2156436,2550560.0,0,0,,quara
56931,https://www.hunt-analyser.com/hunt_sessions/56931,Podzilla Quaras,"Sep 14, 2026 21:35",02:06h,126,1,MS 910,910,910,910,1,56287557,22973353,4722612,150530,4873142,1,26803598,10939691,2248862,2320544.0,0,0,,quara
57028,https://www.hunt-analyser.com/hunt_sessions/57028,Podzilla Quaras,"Sep 15, 2026 22:02",01:46h,106,1,MS 912,912,912,912,1,43652396,20562270,4541917,76664,4618581,1,24708903,11639020,2570896,2614291.0,0,0,,quara
57171,https://www.hunt-analyser.com/hunt_sessions/57171,Podzilla Quaras,"Sep 17, 2026 22:04",02:06h,126,1,MS 913,913,913,913,1,54046528,24433532,4677681,165020,4842701,1,25736441,11635015,2227467,2306048.0,0,0,,quara
8488,https://www.hunt-analyser.com/hunt_sessions/8488,Quara solo,"Nov 07, 2024 08:43",01:00h,60,1,ED 1182,1182,1182,1182,1,26876404,11432946,1257199,201581,1458780,1,26876404,11432946,1257199,1458780.0,0,0,,quara
1295,https://www.hunt-analyser.com/hunt_sessions/1295,Darashiah WereHyena -2 south,"Feb 23, 2024 18:30",01:06h,66,2,ED 479+RP 485,479,485,482,1,2654111,1801453,538832,381716,920548,1,2412828,1637684,489847,836862.0,0,0,,werehyena
37817,https://www.hunt-analyser.com/hunt_sessions/37817,Werehyena (South) - 40min/371lvl,"Oct 05, 2025 10:35",00:42h,42,1,MS 371,371,371,371,1,2784564,1856376,453395,109535,562930,1,3977948,2651965,647707,804186.0,0,0,,werehyena
43530,https://www.hunt-analyser.com/hunt_sessions/43530,Darashia Werehyena South,"Feb 13, 2026 09:22",00:50h,50,1,MS 387,387,387,387,1,2481216,1654147,454849,57759,512608,1,2977459,1984976,545818,615130.0,0,0,,werehyena
43574,https://www.hunt-analyser.com/hunt_sessions/43574,Darashia Werehyena North,"Feb 14, 2026 08:32",00:58h,58,1,MS 387,387,387,387,1,2266290,1510860,390779,79378,470157,1,2344437,1562958,404254,486369.0,0,0,,werehyena
11823,https://www.hunt-analyser.com/hunt_sessions/11823,WereLion Duo Druid 305 + RP 290,"Dec 07, 2024 03:08",02:04h,124,2,ED 305+RP 291,291,305,298,1,4231244,2821206,718293,829710,1548003,1,2047376,1365099,347561,749034.0,0,0,,werelion
12503,https://www.hunt-analyser.com/hunt_sessions/12503,Werelions -1,"Dec 14, 2024 03:24",01:11h,71,1,EK 595,595,595,595,1,4574185,3020950,858128,99523,957651,1,3865508,2552915,725178,809283.0,0,0,,werelion
15520,https://www.hunt-analyser.com/hunt_sessions/15520,Werelion -1,"Jan 03, 2025 22:10",01:00h,60,1,RP 402,402,402,402,1,2841842,2551257,368735,488000,856735,1,2841842,2551257,368735,856735.0,0,0,,werelion
33109,https://www.hunt-analyser.com/hunt_sessions/33109,Werelions -2,"Jul 19, 2025 03:01",00:17h,17,1,RP 412,412,412,412,1,1125010,750007,160311,107539,267850,1,3970623,2647083,565803,945353.0,0,0,,werelion
33170,https://www.hunt-analyser.com/hunt_sessions/33170,Werelion -1,"Jul 20, 2025 01:33",01:00h,60,1,EK 359,359,359,359,1,4693865,3129244,807923,320691,1128614,1,4693865,3129244,807923,1128614.0,0,0,,werelion
33509,https://www.hunt-analyser.com/hunt_sessions/33509,Werelion -2,"Jul 25, 2025 11:43",00:59h,59,1,EK 369,369,369,369,1,4208980,2805987,740439,243050,983489,1,4280318,2853546,752988,1000158.0,0,0,,werelion
33617,https://www.hunt-analyser.com/hunt_sessions/33617,Werelion -1,"Jul 26, 2025 23:43",01:00h,60,1,EK 372,372,372,372,1,4796520,3197680,785736,276248,1061984,1,4796520,3197680,785736,1061984.0,0,0,,werelion
33636,https://www.hunt-analyser.com/hunt_sessions/33636,Werelion -1,"Jul 27, 2025 10:20",00:45h,45,1,EK 372,372,372,372,1,3634828,2423219,643562,171738,815300,1,4846437,3230958,858082,1087067.0,0,0,,werelion
33988,https://www.hunt-analyser.com/hunt_sessions/33988,Werelions -2 East,"Aug 02, 2025 15:57",00:17h,17,1,RP 424,424,424,424,1,1074097,716065,108231,123664,231895,1,3790930,2527288,381991,818453.0,0,0,,werelion
33989,https://www.hunt-analyser.com/hunt_sessions/33989,Werelions -1,"Aug 02, 2025 16:17",00:15h,15,1,RP 424,424,424,424,1,1181445,787630,119660,135896,255556,1,4725780,3150520,478640,1022224.0,0,0,,werelion
34585,https://www.hunt-analyser.com/hunt_sessions/34585,Werelion -1,"Aug 13, 2025 07:01",01:00h,60,1,EK 408,408,408,408,1,5074193,3382796,1011925,101165,1113090,1,5074193,3382796,1011925,1113090.0,0,0,,werelion
34658,https://www.hunt-analyser.com/hunt_sessions/34658,Werelion -1,"Aug 14, 2025 07:07",01:00h,60,1,EK 410,410,410,410,1,5075538,3383693,1036769,123992,1160761,1,5075538,3383693,1036769,1160761.0,0,0,,werelion
35893,https://www.hunt-analyser.com/hunt_sessions/35893,Werelions -2,"Sep 03, 2025 01:15",01:00h,60,1,RP 489,489,489,489,1,4129410,2752940,541105,358475,899580,1,4129410,2752940,541105,899580.0,0,0,,werelion
35937,https://www.hunt-analyser.com/hunt_sessions/35937,Werelion -1,"Sep 03, 2025 11:42",01:00h,60,1,EK 447,447,447,447,1,5331374,3554252,1101073,137357,1238430,1,5331374,3554252,1101073,1238430.0,0,0,,werelion
35970,https://www.hunt-analyser.com/hunt_sessions/35970,Werelions -1,"Sep 04, 2025 00:36",01:00h,60,1,RP 491,491,491,491,1,4450860,2967240,711765,356090,1067855,1,4450860,2967240,711765,1067855.0,0,0,,werelion
36103,https://www.hunt-analyser.com/hunt_sessions/36103,Werelions - Doble XP,"Sep 05, 2025 17:57",01:01h,61,1,EK 399,399,399,399,1,7638873,2546291,433213,361032,794245,1,7513645,2504548,426111,781225.0,0,0,,werelion
36546,https://www.hunt-analyser.com/hunt_sessions/36546,Werelion -1 RIng Bis + Werewolf,"Sep 12, 2025 13:17",01:00h,60,1,EK 480,480,480,480,1,4955215,3303477,1108070,73570,1181640,1,4955215,3303477,1108070,1181640.0,0,0,,werelion
36594,https://www.hunt-analyser.com/hunt_sessions/36594,Werelion -1 Ring Bis + Werewolf,"Sep 13, 2025 11:09",01:01h,61,1,EK 480,480,480,480,1,4949814,3299876,1089718,60024,1149742,1,4868669,3245779,1071853,1130894.0,0,0,,werelion
38528,https://www.hunt-analyser.com/hunt_sessions/38528,Werelions -2,"Oct 20, 2025 06:16",00:30h,30,1,RP 466,466,466,466,1,2215185,1476790,368045,132588,500633,1,4430370,2953580,736090,1001266.0,0,0,,werelion
38529,https://www.hunt-analyser.com/hunt_sessions/38529,Werelions -1,"Oct 20, 2025 06:50",00:55h,55,1,RP 466,466,466,466,1,4331253,2887502,784748,273852,1058600,1,4725003,3150002,856088,1154836.0,0,0,,werelion
40686,https://www.hunt-analyser.com/hunt_sessions/40686,Werelions -2,"Dec 03, 2025 04:14",01:12h,72,1,RP 503,503,503,503,1,5047450,3364971,764994,375535,1140529,1,4206208,2804142,637495,950441.0,0,0,,werelion
40876,https://www.hunt-analyser.com/hunt_sessions/40876,|Rapid| Werelions -2,"Dec 07, 2025 02:47",01:00h,60,1,RP 507,507,507,507,1,5115250,3410167,910587,353242,1263829,1,5115250,3410167,910587,1263829.0,0,0,,werelion
40878,https://www.hunt-analyser.com/hunt_sessions/40878,|Rapid| Werelions -1,"Dec 07, 2025 04:50",01:00h,60,1,RP 507,507,507,507,1,4702436,3690842,968033,413039,1381072,1,4702436,3690842,968033,1381072.0,0,0,,werelion
41821,https://www.hunt-analyser.com/hunt_sessions/41821,|Double| Werelions -1,"Dec 28, 2025 04:09",00:35h,35,1,RP 527,527,527,527,1,6287070,2555690,446191,205594,651785,1,10777834,4381182,764898,1117346.0,0,0,,werelion
44388,https://www.hunt-analyser.com/hunt_sessions/44388,Werelions,"Mar 05, 2026 13:55",01:22h,82,1,EK 360,360,360,360,1,8390928,3116105,550885,577454,1128339,1,6139703,2280076,403086,825614.0,0,0,,werelion
46417,https://www.hunt-analyser.com/hunt_sessions/46417,Werelions -2,"Apr 24, 2026 09:03",00:39h,39,1,RP 603,603,603,603,1,3475531,2522772,460280,171901,632181,1,5346970,3881187,708123,972586.0,0,0,,werelion
46816,https://www.hunt-analyser.com/hunt_sessions/46816,werelions,"May 03, 2026 19:55",00:54h,54,3,ED 270+MS 295+EK 306,270,306,290,0,0,0,389242,268053,657295,1,0,0,432491,730328.0,0,0,,werelion
46817,https://www.hunt-analyser.com/hunt_sessions/46817,werelions,"May 03, 2026 19:55",00:54h,54,3,ED 270+MS 295+EK 306,270,306,290,1,3138156,1046052,389242,268053,657295,1,3486840,1162280,432491,730328.0,0,0,,werelion
48337,https://www.hunt-analyser.com/hunt_sessions/48337,|Rapid| Werelions -1,"Jun 05, 2026 04:15",00:35h,35,1,RP 634,634,634,634,1,6405117,5282717,571420,164317,735737,1,10980200,9056086,979577,1261263.0,0,0,,werelion
49850,https://www.hunt-analyser.com/hunt_sessions/49850,werelions,"Jun 28, 2026 09:50",00:24h,24,1,RP 334,334,334,334,1,847440,0,21923,86360,108283,1,2118600,0,54807,270708.0,0,0,,werelion
49922,https://www.hunt-analyser.com/hunt_sessions/49922,Werelion -1,"Jun 29, 2026 07:58",00:31h,31,1,ED 545,545,545,545,1,4400938,1956056,579117,64964,644081,1,8517944,3785914,1120871,1246608.0,0,0,,werelion
51711,https://www.hunt-analyser.com/hunt_sessions/51711,Werelion -1 (post nerf),"Jul 20, 2026 12:43",00:55h,55,1,MS 494,494,494,494,1,5600676,2563150,638803,117344,756147,1,6109828,2796163,696876,824888.0,0,0,,werelion
53750,https://www.hunt-analyser.com/hunt_sessions/53750,Werelions -1,"Aug 12, 2026 22:03",00:37h,37,0,,,,,1,2365953,1261930,312707,0,312707,0,3836680,2046372,507092,507092.0,0,0,,werelion
54319,https://www.hunt-analyser.com/hunt_sessions/54319,Werelions -1,"Aug 18, 2026 11:25",00:30h,30,1,RP 683,683,683,683,1,8732308,6823213,720091,101239,821330,1,17464616,13646426,1440182,1642660.0,0,0,,werelion
6290,https://www.hunt-analyser.com/hunt_sessions/6290,werelions (30m bonus xp),"Oct 13, 2024 00:01",02:24h,144,2,ED 438+EK 326,326,438,382,1,9251493,5735185,1604226,951029,2555255,1,3854788,2389660,668427,1064690.0,0,0,,werelion
6296,https://www.hunt-analyser.com/hunt_sessions/6296,Werelions -1,"Oct 12, 2024 23:32",01:25h,85,0,,,,,1,4786600,3346353,1139090,0,1139090,0,3378776,2362131,804063,804064.0,0,0,,werelion
27309,https://www.hunt-analyser.com/hunt_sessions/27309,Weretigers -2,"Mar 15, 2025 05:45",00:29h,29,1,RP 856,856,856,856,1,3429594,2286396,632031,203340,835371,1,7095711,4730474,1307650,1728354.0,0,0,,tiger
31446,https://www.hunt-analyser.com/hunt_sessions/31446,Weretigers v1,"Jun 15, 2025 19:15",01:34h,94,1,EK 718,718,718,718,1,6345320,2820186,629290,175164,804454,1,4050204,1800118,401674,513481.0,0,0,,tiger
34112,https://www.hunt-analyser.com/hunt_sessions/34112,Weretigers -1,"Aug 05, 2025 07:08",00:28h,28,1,RP 425,425,425,425,1,2041503,1361002,99707,268273,367980,1,4374649,2916432,213657,788529.0,0,0,,tiger
34128,https://www.hunt-analyser.com/hunt_sessions/34128,Weretigers -1,"Aug 05, 2025 15:15",00:13h,13,1,RP 425,425,425,425,1,845388,563592,52192,106648,158840,1,3901790,2601193,240886,733108.0,0,0,,tiger
34207,https://www.hunt-analyser.com/hunt_sessions/34207,Weretigers -1,"Aug 07, 2025 06:21",00:30h,30,1,RP 426,426,426,426,1,2032926,1355284,168129,253831,421960,1,4065852,2710568,336258,843920.0,0,0,,tiger
34283,https://www.hunt-analyser.com/hunt_sessions/34283,Weretigers -1,"Aug 08, 2025 08:45",00:30h,30,1,RP 426,426,426,426,1,2078016,1385344,103942,254118,358060,1,4156032,2770688,207884,716120.0,0,0,,tiger
36047,https://www.hunt-analyser.com/hunt_sessions/36047,Weretigers -2,"Sep 05, 2025 04:19",00:30h,30,1,RP 439,439,439,439,1,4162356,1387452,274897,216993,491890,1,8324712,2774904,549794,983780.0,0,0,,tiger
37087,https://www.hunt-analyser.com/hunt_sessions/37087,Weretigers -2,"Sep 23, 2025 12:52",00:30h,30,1,RP 448,448,448,448,1,2378010,1585340,208948,262582,471530,1,4756020,3170680,417896,943060.0,0,0,,tiger
37667,https://www.hunt-analyser.com/hunt_sessions/37667,Weretigers -2,"Oct 02, 2025 10:49",00:30h,30,1,RP 455,455,455,455,1,2520977,1680652,207813,240717,448530,1,5041954,3361304,415626,897060.0,0,0,,tiger
37717,https://www.hunt-analyser.com/hunt_sessions/37717,Weretigers -2,"Oct 03, 2025 11:37",00:30h,30,1,RP 456,456,456,456,1,2377760,1585174,206409,235648,442057,1,4755520,3170348,412818,884114.0,0,0,,tiger
37740,https://www.hunt-analyser.com/hunt_sessions/37740,Weretigers -2,"Oct 03, 2025 18:40",00:31h,31,1,RP 456,456,456,456,1,2577718,1718480,279106,290668,569774,1,4989131,3326090,540205,1102788.0,0,0,,tiger
37749,https://www.hunt-analyser.com/hunt_sessions/37749,Weretigers -2,"Oct 04, 2025 02:51",00:40h,40,1,RP 456,456,456,456,1,3307897,2205265,338444,342896,681340,1,4961845,3307897,507666,1022010.0,0,0,,tiger
385,https://www.hunt-analyser.com/hunt_sessions/385,Weretigery w duo MS + RP,"Dec 31, 2023 11:14",01:09h,69,2,MS 616+RP 541,541,616,578,1,5560970,2894557,923942,385818,1309760,1,4835626,2517006,803427,1138922.0,0,0,,tiger
38803,https://www.hunt-analyser.com/hunt_sessions/38803,Weretigers -2,"Oct 26, 2025 05:19",00:55h,55,1,RP 470,470,470,470,1,4862343,3241562,479227,527736,1006963,1,5304374,3536249,522793,1098505.0,0,0,,tiger
38815,https://www.hunt-analyser.com/hunt_sessions/38815,Weretigers -2,"Oct 26, 2025 12:47",00:33h,33,1,RP 470,470,470,470,1,2974878,1983253,283144,329012,612156,1,5408869,3605914,514807,1113011.0,0,0,,tiger
39100,https://www.hunt-analyser.com/hunt_sessions/39100,Weretigers -2,"Nov 01, 2025 02:55",01:00h,60,1,RP 473,473,473,473,1,5963718,3975813,623952,567196,1191148,1,5963718,3975813,623952,1191148.0,0,0,,tiger
39145,https://www.hunt-analyser.com/hunt_sessions/39145,Weretigers -1,"Nov 02, 2025 02:20",00:30h,30,1,RP 474,474,474,474,1,3730818,1703582,247703,252664,500367,1,7461636,3407164,495406,1000734.0,0,0,,tiger
39442,https://www.hunt-analyser.com/hunt_sessions/39442,Weretigers -2,"Nov 08, 2025 05:36",00:30h,30,1,RP 480,480,480,480,1,6734219,1829444,207395,302782,510177,1,13468438,3658888,414790,1020354.0,0,0,,tiger
39560,https://www.hunt-analyser.com/hunt_sessions/39560,Weretigers -1,"Nov 10, 2025 01:53",01:00h,60,1,RP 482,482,482,482,1,9504111,3168037,416136,510823,926959,1,9504111,3168037,416136,926959.0,0,0,,tiger
40528,https://www.hunt-analyser.com/hunt_sessions/40528,Weretigers -2,"Nov 30, 2025 07:10",01:11h,71,1,RP 501,501,501,501,1,6447158,4500974,653776,717646,1371422,1,5448302,3803640,552486,1158948.0,0,0,,tiger
41079,https://www.hunt-analyser.com/hunt_sessions/41079,Weretigers -2 (Fullmoon),"Dec 12, 2025 08:26",01:00h,60,1,EM 465,465,465,465,1,5983632,3659942,649252,584464,1233716,1,5983632,3659942,649252,1233716.0,0,0,,tiger
42996,https://www.hunt-analyser.com/hunt_sessions/42996,Weretigers -2,"Jan 28, 2026 16:10",00:46h,46,1,RP 545,545,545,545,1,6448230,3959220,601819,418194,1020013,1,8410734,5164200,784981,1330452.0,0,0,,tiger
43539,https://www.hunt-analyser.com/hunt_sessions/43539,Weretigers -2,"Feb 13, 2026 12:12",00:43h,43,1,RP 556,556,556,556,1,4995380,3532754,603575,445097,1048672,1,6970297,4929424,842197,1463263.0,0,0,,tiger
43942,https://www.hunt-analyser.com/hunt_sessions/43942,Weretigers -1,"Feb 23, 2026 05:26",01:00h,60,1,RP 563,563,563,563,1,8703510,4347394,772296,360430,1132726,1,8703510,4347394,772296,1132726.0,0,0,,tiger
43957,https://www.hunt-analyser.com/hunt_sessions/43957,Weretiger -2,"Feb 23, 2026 15:03",00:42h,42,0,,,,,1,4663660,2072738,339771,0,339771,0,6662371,2961054,485387,485387.0,0,0,,tiger
43996,https://www.hunt-analyser.com/hunt_sessions/43996,Weretiger -2,"Feb 24, 2026 14:17",00:40h,40,0,,,,,1,4776714,2122984,320651,0,320651,0,7165071,3184476,480976,480976.0,0,0,,tiger
45290,https://www.hunt-analyser.com/hunt_sessions/45290,Weretiger x2,"Mar 25, 2026 20:03",00:47h,47,2,ED 477+RP 417,417,477,447,1,3628851,3628851,942618,395952,1338570,1,4632575,4632575,1203342,1708813.0,0,0,,tiger
45418,https://www.hunt-analyser.com/hunt_sessions/45418,Weretigers -2,"Mar 29, 2026 04:08",01:00h,60,1,RP 587,587,587,587,1,12944278,7920246,940650,486852,1427502,1,12944278,7920246,940650,1427502.0,0,0,,tiger
45624,https://www.hunt-analyser.com/hunt_sessions/45624,Weretigers -2,"Apr 04, 2026 01:55",01:00h,60,1,RP 589,589,589,589,1,7596030,4515220,1067843,488977,1556820,1,7596030,4515220,1067843,1556820.0,0,0,,tiger
46909,https://www.hunt-analyser.com/hunt_sessions/46909,Weretiger -1,"May 06, 2026 10:08",01:00h,60,1,EM 350,350,350,350,1,2719699,1813133,324016,201028,525044,1,2719699,1813133,324016,525044.0,0,0,,tiger
47094,https://www.hunt-analyser.com/hunt_sessions/47094,EM 300+ WERETIGER -2,"May 10, 2026 05:36",00:55h,55,1,EM 318,318,318,318,1,4992087,2736499,218880,670364,889244,1,5445913,2985271,238778,970084.0,0,0,,tiger
47643,https://www.hunt-analyser.com/hunt_sessions/47643,Weretigers -2,"May 20, 2026 07:27",00:36h,36,1,RP 621,621,621,621,1,7007849,3804183,663851,262354,926205,1,11679748,6340305,1106418,1543675.0,0,0,,tiger
48495,https://www.hunt-analyser.com/hunt_sessions/48495,Weretigers -2,"Jun 10, 2026 00:20",01:00h,60,1,RP 557,557,557,557,1,4728355,3152238,586194,472166,1058360,1,4728355,3152238,586194,1058360.0,0,0,,tiger
4882,https://www.hunt-analyser.com/hunt_sessions/4882,Weretigers -2,"Sep 10, 2024 14:41",01:30h,90,1,EK 541,541,541,541,1,8069271,5379514,1045741,476697,1522438,1,5379514,3586342,697160,1014959.0,0,0,,tiger
52653,https://www.hunt-analyser.com/hunt_sessions/52653,Weretiger -2,"Aug 01, 2026 10:30",00:37h,37,1,MS 508,508,508,508,1,8162215,3013148,825193,61494,886687,1,13236024,4886185,1338150,1437871.0,0,0,,tiger
52720,https://www.hunt-analyser.com/hunt_sessions/52720,Weretigers -1,"Aug 02, 2026 04:55",00:47h,47,1,RP 674,674,674,674,1,5865900,4385600,824284,218578,1042862,1,7488382,5598638,1052277,1331313.0,0,0,,tiger
54788,https://www.hunt-analyser.com/hunt_sessions/54788,Weretiger,"Aug 23, 2026 09:34",01:00h,60,0,,,,,1,5672238,3781492,1049135,0,1049135,0,5672238,3781492,1049135,1049135.0,0,0,,lizard
6292,https://www.hunt-analyser.com/hunt_sessions/6292,Weretigers (Full Moon),"Oct 13, 2024 00:01",02:24h,144,2,ED 439+EK 328,328,439,384,1,8604250,5736501,1604226,951029,2555255,1,3585104,2390208,668427,1064690.0,0,0,,tiger
9146,https://www.hunt-analyser.com/hunt_sessions/9146,Weretigers,"Nov 12, 2024 09:20",01:07h,67,1,EK 588,588,588,588,1,5448881,3632589,743658,372144,1115802,1,4879594,3253064,665962,999226.0,0,0,,tiger
30650,https://www.hunt-analyser.com/hunt_sessions/30650,Burster Spectre #33,"May 27, 2025 13:06",02:18h,138,1,EK 488,488,488,488,1,26011034,9654492,1031049,521688,1552737,1,11309145,4197605,448282,675103.0,0,0,,spectre
30699,https://www.hunt-analyser.com/hunt_sessions/30699,Burster Spectre #34,"May 28, 2025 11:52",02:32h,152,1,EK 490,490,490,490,1,28795770,10588091,1019608,588236,1607844,1,11366751,4179509,402476,634675.0,0,0,,spectre
30729,https://www.hunt-analyser.com/hunt_sessions/30729,Burster Spectre #35,"May 29, 2025 11:20",02:15h,135,1,EK 493,493,493,493,1,26240033,9642768,815480,546538,1362018,1,11662236,4285674,362435,605341.0,0,0,,spectre
30754,https://www.hunt-analyser.com/hunt_sessions/30754,Burster Spectre #36,"May 30, 2025 10:21",01:00h,60,1,EK 495,495,495,495,1,12961197,4599918,499430,240742,740172,1,12961197,4599918,499430,740172.0,0,0,,spectre
30821,https://www.hunt-analyser.com/hunt_sessions/30821,Burster Spectre #37,"May 31, 2025 12:04",01:59h,119,1,EK 496,496,496,496,1,24934998,8850077,660320,530234,1190554,1,12572267,4462223,332934,600279.0,0,0,,spectre
30829,https://www.hunt-analyser.com/hunt_sessions/30829,Burster Spectre #38,"May 31, 2025 17:15",00:59h,59,1,EK 498,498,498,498,1,10633757,4552332,567852,243888,811740,1,10813990,4629490,577476,825498.0,0,0,,spectre
31478,https://www.hunt-analyser.com/hunt_sessions/31478,Burster Spectre #39,"Jun 16, 2025 13:37",01:11h,71,1,EK 501,501,501,501,1,12281860,5820324,593077,244158,837235,1,10379036,4918583,501191,707523.0,0,0,,spectre
31581,https://www.hunt-analyser.com/hunt_sessions/31581,Burster Spectre #40,"Jun 18, 2025 11:05",01:01h,61,1,EK 503,503,503,503,1,13509251,4807050,501199,248628,749827,1,13287787,4728245,492982,737535.0,0,0,,spectre
31728,https://www.hunt-analyser.com/hunt_sessions/31728,Burster Spectre #41,"Jun 22, 2025 09:03",00:45h,45,1,EK 505,505,505,505,1,10037740,3522074,416298,169998,586296,1,13383653,4696098,555064,781728.0,0,0,,spectre
31729,https://www.hunt-analyser.com/hunt_sessions/31729,Burster Spectre #42,"Jun 22, 2025 10:17",01:42h,102,1,EK 506,506,506,506,1,22022261,7786290,672666,421364,1094030,1,12954271,4580170,395685,643547.0,0,0,,spectre
31917,https://www.hunt-analyser.com/hunt_sessions/31917,Burster Spectre #43,"Jun 26, 2025 12:59",03:01h,181,1,EK 509,509,509,509,1,43995958,13217940,1435658,733828,2169486,1,14584295,4381637,475908,719167.0,0,0,,spectre
31986,https://www.hunt-analyser.com/hunt_sessions/31986,Burster Spectre #44,"Jun 27, 2025 10:22",01:29h,89,1,EK 513,513,513,513,1,20047360,6020472,520738,325366,846104,1,13515074,4058745,351059,570407.0,0,0,,spectre
32119,https://www.hunt-analyser.com/hunt_sessions/32119,Burster Spectre #45,"Jun 30, 2025 12:44",01:55h,115,1,EK 514,514,514,514,1,30945909,8675988,813324,501084,1314408,1,16145691,4526602,424342,685778.0,0,0,,spectre
33141,https://www.hunt-analyser.com/hunt_sessions/33141,Burster Spectre #47,"Jul 19, 2025 20:36",00:37h,37,1,EK 527,527,527,527,1,5685363,2973516,265236,161630,426866,1,9219507,4821917,430112,692215.0,0,0,,spectre
33346,https://www.hunt-analyser.com/hunt_sessions/33346,Burster Spectre #48,"Jul 23, 2025 01:20",00:32h,32,1,EK 528,528,528,528,1,3677202,2451468,255033,132258,387291,1,6894753,4596502,478186,726171.0,0,0,,spectre
33524,https://www.hunt-analyser.com/hunt_sessions/33524,Burster Spectre #49,"Jul 25, 2025 21:59",01:08h,68,1,EK 528,528,528,528,1,14873885,5386197,355224,252944,608168,1,13124016,4752526,313432,536619.0,0,0,,spectre
33637,https://www.hunt-analyser.com/hunt_sessions/33637,Burster Spectre #50,"Jul 27, 2025 16:01",00:28h,28,1,EK 529,529,529,529,1,6653285,2368920,228481,103540,332021,1,14257039,5076257,489602,711474.0,0,0,,spectre
33640,https://www.hunt-analyser.com/hunt_sessions/33640,Burster Spectre #51,"Jul 27, 2025 16:44",01:00h,60,1,EK 529,529,529,529,1,14332159,5069808,415462,211162,626624,1,14332159,5069808,415462,626624.0,0,0,,spectre
33851,https://www.hunt-analyser.com/hunt_sessions/33851,Burster Spectre #52,"Jul 30, 2025 21:49",01:08h,68,1,EK 531,531,531,531,1,15541696,5629487,539050,236310,775360,1,13713261,4967194,475632,684141.0,0,0,,spectre
34236,https://www.hunt-analyser.com/hunt_sessions/34236,Burster Spectre #53,"Aug 07, 2025 21:02",01:37h,97,1,EK 534,534,534,534,1,15788407,7518358,655892,316768,972660,1,9766024,4650530,405706,601645.0,0,0,,spectre
34308,https://www.hunt-analyser.com/hunt_sessions/34308,Burster Spectre #54,"Aug 08, 2025 21:09",02:00h,120,1,EK 536,536,536,536,1,41739832,9619611,986871,468176,1455047,1,20869916,4809805,493435,727524.0,0,0,,spectre
34346,https://www.hunt-analyser.com/hunt_sessions/34346,Burster Spectre #55,"Aug 09, 2025 13:46",01:54h,114,1,EK 539,539,539,539,1,39219744,9203520,963954,381578,1345532,1,20641970,4843957,507344,708175.0,0,0,,spectre
34410,https://www.hunt-analyser.com/hunt_sessions/34410,Burster Spectre #56,"Aug 10, 2025 12:09",01:04h,64,1,EK 544,544,544,544,1,14654556,5081160,463783,265401,729184,1,13738646,4763587,434796,683610.0,0,0,,spectre
34682,https://www.hunt-analyser.com/hunt_sessions/34682,Burster Spectre #57,"Aug 14, 2025 21:10",01:17h,77,1,EK 545,545,545,545,1,15671160,5846079,-382323,1175993,793670,1,12211293,4555386,-297915,618444.0,0,0,,spectre
34893,https://www.hunt-analyser.com/hunt_sessions/34893,Gazer Spectres,"Aug 18, 2025 12:47",00:28h,28,1,RP 432,432,432,432,1,1503180,1002120,151091,195899,346990,1,3221100,2147400,323766,743550.0,0,0,,spectre
36992,https://www.hunt-analyser.com/hunt_sessions/36992,Ripper Spectre,"Sep 21, 2025 11:39",01:00h,60,1,MS 630,630,630,630,1,5462492,3641817,839651,164113,1003764,1,5462492,3641817,839651,1003764.0,0,0,,spectre
37719,https://www.hunt-analyser.com/hunt_sessions/37719,Ripper Spectre,"Oct 03, 2025 12:24",00:50h,50,2,ED 315+EK 368,315,368,342,1,4935761,2594743,559796,362771,922567,1,5922913,3113691,671755,1107080.0,0,0,,spectre
38498,https://www.hunt-analyser.com/hunt_sessions/38498,Burster Spectre #58,"Oct 19, 2025 14:39",01:03h,63,1,EK 549,549,549,549,1,7581600,5054400,393221,179492,572713,1,7220571,4813714,374496,545441.0,0,0,,spectre
38628,https://www.hunt-analyser.com/hunt_sessions/38628,Burster Spectre #59,"Oct 22, 2025 18:53",01:08h,68,1,EK 550,550,550,550,1,8378640,5585760,591874,213176,805050,1,7392917,4928611,522241,710338.0,0,0,,spectre
38726,https://www.hunt-analyser.com/hunt_sessions/38726,Burster Spectre #60,"Oct 24, 2025 23:16",00:25h,25,1,EK 551,551,551,551,1,2997900,1998600,162020,76530,238550,1,7194960,4796640,388848,572520.0,0,0,,spectre
38802,https://www.hunt-analyser.com/hunt_sessions/38802,Burster Spectre #61,"Oct 26, 2025 09:39",00:17h,17,1,EK 552,552,552,552,1,3850182,1404600,151574,48546,200120,1,13588877,4957411,534967,706306.0,0,0,,spectre
